workload,policy,prompt_idx,ttft_ms
multi_doc_summ,js_apc,104,20.95
multi_doc_summ,js_apc,105,23.145
multi_doc_summ,js_apc,106,24.269
multi_doc_summ,js_apc,107,24.318
multi_doc_summ,js_apc,108,24.246
multi_doc_summ,js_apc,109,22.992
multi_doc_summ,js_apc,110,20.676
multi_doc_summ,js_apc,111,23.484
multi_doc_summ,js_apc,112,23.748
multi_doc_summ,js_apc,113,25.355
multi_doc_summ,js_apc,114,23.91
multi_doc_summ,js_apc,115,24.559
multi_doc_summ,js_apc,116,24.315
multi_doc_summ,js_apc,117,24.013
multi_doc_summ,js_apc,118,19.894
multi_doc_summ,js_apc,119,23.891
multi_doc_summ,js_apc,120,22.678
multi_doc_summ,js_apc,121,23.978
multi_doc_summ,js_apc,122,23.708
multi_doc_summ,js_apc,123,20.27
multi_doc_summ,js_apc,124,19.51
multi_doc_summ,js_apc,125,22.693
multi_doc_summ,js_apc,126,24.497
multi_doc_summ,js_apc,127,20.081
multi_doc_summ,js_apc,128,19.695
multi_doc_summ,js_apc,129,23.962
multi_doc_summ,js_apc,130,23.698
multi_doc_summ,js_apc,131,24.169
multi_doc_summ,js_apc,132,24.103
multi_doc_summ,js_apc,133,23.892
multi_doc_summ,js_apc,134,23.735
multi_doc_summ,js_apc,135,23.776
multi_doc_summ,js_apc,136,23.969
multi_doc_summ,js_apc,137,23.198
multi_doc_summ,js_apc,138,23.869
multi_doc_summ,js_apc,139,24.344
multi_doc_summ,js_apc,140,20.392
multi_doc_summ,js_apc,141,24.283
multi_doc_summ,js_apc,142,22.788
multi_doc_summ,js_apc,143,24.497
multi_doc_summ,js_apc,144,20.098
multi_doc_summ,js_apc,145,24.112
multi_doc_summ,js_apc,146,24.033
multi_doc_summ,js_apc,147,23.246
multi_doc_summ,js_apc,148,23.51
multi_doc_summ,js_apc,149,21.052
multi_doc_summ,js_apc,150,25.156
multi_doc_summ,js_apc,151,25.104
multi_doc_summ,js_apc,152,25.064
multi_doc_summ,js_apc,153,25.443
multi_doc_summ,js_apc,154,25.2
multi_doc_summ,js_apc,155,25.23
multi_doc_summ,js_apc,156,21.242
multi_doc_summ,js_apc,157,24.053
multi_doc_summ,js_apc,158,25.785
multi_doc_summ,js_apc,159,25.261
multi_doc_summ,js_apc,160,25.506
multi_doc_summ,js_apc,161,24.939
multi_doc_summ,js_apc,162,24.512
multi_doc_summ,js_apc,163,16.944
multi_doc_summ,js_apc,164,24.887
multi_doc_summ,js_apc,165,24.054
multi_doc_summ,js_apc,166,25.514
multi_doc_summ,js_apc,167,21.62
multi_doc_summ,js_apc,168,25.98
multi_doc_summ,js_apc,169,22.138
multi_doc_summ,js_apc,170,25.228
multi_doc_summ,js_apc,171,24.87
multi_doc_summ,js_apc,172,24.774
multi_doc_summ,js_apc,173,20.908
multi_doc_summ,js_apc,174,25.744
multi_doc_summ,js_apc,175,24.89
multi_doc_summ,js_apc,176,24.838
multi_doc_summ,js_apc,177,26.403
multi_doc_summ,js_apc,178,20.824
multi_doc_summ,js_apc,179,25.373
multi_doc_summ,js_apc,180,25.878
multi_doc_summ,js_apc,181,25.276
multi_doc_summ,js_apc,182,24.8
multi_doc_summ,js_apc,183,23.816
multi_doc_summ,js_apc,184,25.359
multi_doc_summ,js_apc,185,24.331
multi_doc_summ,js_apc,186,25.109
multi_doc_summ,js_apc,187,24.721
multi_doc_summ,js_apc,188,24.4
multi_doc_summ,js_apc,189,25.304
multi_doc_summ,js_apc,190,24.949
multi_doc_summ,js_apc,191,24.429
multi_doc_summ,js_apc,192,23.557
multi_doc_summ,js_apc,193,24.666
multi_doc_summ,js_apc,194,24.218
multi_doc_summ,js_apc,195,19.763
multi_doc_summ,js_apc,196,19.565
multi_doc_summ,js_apc,197,24.444
multi_doc_summ,js_apc,198,23.778
multi_doc_summ,js_apc,199,24.38
